loss_policy_move, entropy_loss_move, loss_value_move, loss_policy_act, entropy_loss_act, loss_value_act
Episode: 1
-16951014000.0,0.0,114.85304,404183250000.0,0.0,31.128052
-54680363000.0,0.0,86.95957,-1022368500000.0,0.0,85.821915
-0.0,0.0,102.02449,-676793800000.0,0.0,62.660084
578219930000.0,0.0,93.785355,-8634630000000.0,0.0,33.511467
-658066240000.0,0.0,105.74143,2709639000000.0,0.0,29.82904
1283550700000.0,0.0,112.02972,-1340999100000.0,0.0,41.36899
-883404640000.0,0.0,103.029274,20150644000000.0,0.0,49.4894
312929400000.0,0.0,58.227516,-63495610000000.0,0.0,48.702877
1028423700000.0,0.0,82.354935,120477336000.0,0.0,7.9988823
853832600000.0,0.0,155.32182,302810300000.0,0.0,14.030164
-668784900000.0,0.0,125.65405,-11754582000000.0,0.0,56.14114
-30037428000.0,0.0,106.9974,16968120000000.0,0.0,50.09826
44212842000.0,0.0,106.95391,1293713800000.0,0.0,57.832966
380105900000.0,0.0,121.9271,-415676040000.0,0.0,33.34496
-1229917000000.0,0.0,52.47105,11331053000000.0,0.0,18.174534
626252840000.0,0.0,96.3323,-28699791000000.0,0.0,78.929436
Episode: 50
1278883000000.0,0.0,184.19122,-1370936400000.0,0.0,61.4523
308992400000.0,0.0,72.37553,-23698426000000.0,0.0,38.344875
608567100000.0,0.0,107.49453,-8619524000000.0,0.0,21.760933
97517640000.0,0.0,65.424065,9663578000000.0,0.0,28.042685
-531870120000.0,0.0,99.049,-8045279000000.0,0.0,10.597316
264382450000.0,0.0,86.46704,-20380037000000.0,0.0,43.921143
856217500000.0,0.0,84.81963,-2628451000000.0,0.0,74.880264
464360960000.0,0.0,97.154625,-71040496000000.0,0.0,46.633904
314459000000.0,0.0,76.68793,-33965015000000.0,0.0,19.057606
823551300000.0,0.0,99.06016,-1385095400000.0,0.0,36.58207
-540377200000.0,0.0,112.05193,-68302123000000.0,0.0,38.413128
-392619070000.0,0.0,91.98697,-6604693400000.0,0.0,41.141315
-330059060000.0,0.0,82.406906,-1301295700000.0,0.0,39.12527
-1274179400000.0,0.0,95.46124,-7757749600000.0,0.0,50.131954
-848895930000.0,0.0,96.652054,-214519800000.0,0.0,35.16667
-318445400000.0,0.0,93.44417,-2660739300000.0,0.0,38.430794
196179980000.0,0.0,83.773026,-12498679000000.0,0.0,29.586334
1260298700000.0,0.0,91.84757,-2033372800000.0,0.0,37.71049
-323211400000.0,0.0,119.006615,-808660600000.0,0.0,32.790756
-57039390000.0,0.0,94.25497,471278940000.0,0.0,37.14853
-58632480000.0,0.0,104.29626,-1058126560000.0,0.0,6.7373986
-1107186300000.0,0.0,80.06272,-176947640000.0,0.0,32.13737
320630980000.0,0.0,100.246925,-32591237000000.0,0.0,12.283061
-1196405700000.0,0.0,110.96587,-32262618000000.0,0.0,26.278692
1922038600000.0,0.0,114.77354,37769790000.0,0.0,31.285694
-950145000000.0,0.0,85.71273,-48130150000000.0,0.0,57.852566
-802040400000.0,0.0,122.39575,-604562900000.0,0.0,33.398567
-1346426600000.0,0.0,82.208206,-56044877000000.0,0.0,13.911196
232448100000.0,0.0,97.80688,-1618923700000.0,0.0,60.883022
1095464260000.0,0.0,89.95841,-1986445800000.0,0.0,74.7752
-0.0,0.0,98.2469,-29116382000000.0,0.0,32.48823
-93700090000.0,0.0,78.9461,-26881452000000.0,0.0,65.42666
428330500000.0,0.0,96.21569,809429800000.0,0.0,13.547699
133473590000.0,0.0,103.59774,-6970680500000.0,0.0,46.695404
-564608300000.0,0.0,80.94814,-1022109700000.0,0.0,81.39675
329680220000.0,0.0,62.79706,-40413880000.0,0.0,11.196433
-96775676000.0,0.0,71.53424,-799583500000.0,0.0,35.40946
285417960000.0,0.0,100.35714,5930974000000.0,0.0,32.964855
53083484000.0,0.0,97.76991,-34813010000000.0,0.0,124.8857
-1249154400000.0,0.0,89.37343,-30417707000000.0,0.0,26.820581
261104600000.0,0.0,86.28651,-1077482200000.0,0.0,19.79808
-855037700000.0,0.0,73.05249,-607806000000.0,0.0,76.574585
-406854860000.0,0.0,84.22223,-109646780000.0,0.0,61.676235
-309652320000.0,0.0,86.95036,-466442160000.0,0.0,91.290634
-1391738400000.0,0.0,99.54191,302504080000.0,0.0,38.6105
-1159198500000.0,0.0,105.8064,684165100000.0,0.0,76.09084
-736085740000.0,0.0,87.13159,-716293800000.0,0.0,74.58286
229727300000.0,0.0,128.4932,330313430000.0,0.0,33.107483
973713200000.0,0.0,85.09098,12772145000000.0,0.0,40.659027
-42672185000.0,0.0,88.54324,3162989000000.0,0.0,31.91865
-733510040000.0,0.0,67.26918,-323129050000.0,0.0,59.204933
-245202700000.0,0.0,94.15918,7057994000000.0,0.0,66.4272
-290969260000.0,0.0,82.64147,-1164172600000.0,0.0,35.103146
145324430000.0,0.0,66.8605,-64025216000000.0,0.0,59.155598
-140277070000.0,0.0,91.011795,-10176992000000.0,0.0,72.49042
468038420000.0,0.0,91.83443,-3903720300000.0,0.0,37.112255
-2139725600000.0,0.0,80.62368,-30447411000000.0,0.0,50.58374
-392877970000.0,0.0,189.61858,-33679370000000.0,0.0,28.252989
91453740000.0,0.0,81.59662,4738797500000.0,0.0,38.073967
174878720000.0,0.0,88.289856,-241996070000.0,0.0,57.585968
575691700000.0,0.0,81.68803,-26967995000000.0,0.0,66.1679
-206305560000.0,0.0,89.80462,-29189440000000.0,0.0,39.509552
-2020267500000.0,0.0,104.78289,-73741000000000.0,0.0,80.3695
1421594000000.0,0.0,88.50181,-50019277000000.0,0.0,46.333584
167600900000.0,0.0,99.6334,6900846000000.0,0.0,40.97707
-121385550000.0,0.0,120.217285,2664479900000.0,0.0,33.04818
-246666170000.0,0.0,102.09531,-2485785000000.0,0.0,39.211876
2545965000000.0,0.0,117.75679,-183995350000.0,0.0,62.991238
100355740000.0,0.0,89.94032,-23206828000000.0,0.0,42.83078
234926110000.0,0.0,71.87483,-35677593000000.0,0.0,77.5191
-91144040000.0,0.0,81.87819,2236223600000.0,0.0,23.073595
-801063300000.0,0.0,86.02573,2759279800000.0,0.0,70.41223
798348400000.0,0.0,165.91711,-31509140000000.0,0.0,72.373886
-205580100000.0,0.0,85.54815,3228780000000.0,0.0,49.563404
-207361360000.0,0.0,81.206726,-940027100000.0,0.0,13.313647
-0.0,0.0,80.20551,-7796259600000.0,0.0,43.507645
-787475900000.0,0.0,61.58794,3526269900000.0,0.0,39.169456
423675660000.0,0.0,69.14105,-32325421000000.0,0.0,33.41902
1550524000000.0,0.0,131.74022,-31275446000000.0,0.0,40.247612
-458622470000.0,0.0,96.677,-4413552300000.0,0.0,82.27126
-35809680000.0,0.0,95.78515,-19456607000000.0,0.0,21.352177
507516940000.0,0.0,102.45459,-31211236000000.0,0.0,46.972996
48970560000.0,0.0,100.500145,-1291742600000.0,0.0,57.17478
-944849550000.0,0.0,79.89781,-5550593500000.0,0.0,52.12495
-159109840000.0,0.0,75.01302,-10813474000000.0,0.0,32.104534
154406490000.0,0.0,164.31561,-4572379000000.0,0.0,68.24401
1183169500000.0,0.0,158.33144,302452280000.0,0.0,34.28874
-1039150700000.0,0.0,98.80123,-401210700000.0,0.0,42.27566
Episode: 51
631883100000.0,0.0,84.86898,-477009250000.0,0.0,46.603867
222541700000.0,0.0,143.4132,246197930000.0,0.0,23.991404
-283980660000.0,0.0,129.20189,-10398571000000.0,0.0,27.906712
-1257581600000.0,0.0,78.844406,-707298700000.0,0.0,33.020603
-171276910000.0,0.0,123.00276,16397530000000.0,0.0,90.43127
297441560000.0,0.0,93.83705,-11074691000000.0,0.0,35.557293
431122020000.0,0.0,136.74602,-9833768000000.0,0.0,69.46319
1090570350000.0,0.0,109.37969,-28719597000000.0,0.0,12.504583
-22622005000.0,0.0,81.6426,4539680300000.0,0.0,19.28809
-151791850000.0,0.0,100.84033,-2533142600000.0,0.0,9.8648405
-691117500000.0,0.0,88.660805,-2463647100000.0,0.0,54.697388
276556870000.0,0.0,87.96921,-982286660000.0,0.0,51.75694
160430010000.0,0.0,104.96517,-245630300000.0,0.0,29.05715
574212870000.0,0.0,110.64052,-1541915700000.0,0.0,7.335763
-82939310000.0,0.0,73.26408,-8523847600000.0,0.0,25.625944
-317776230000.0,0.0,73.04353,126739644000.0,0.0,9.927602
-883830100000.0,0.0,91.03898,-87451110000.0,0.0,4.9067187
279079880000.0,0.0,206.15587,-44874183000.0,0.0,78.56826
291120970000.0,0.0,97.22729,-220160300000.0,0.0,31.163115
-1031798000000.0,0.0,148.84679,-33663868000000.0,0.0,86.12587
343876960000.0,0.0,87.76729,-8611015000000.0,0.0,20.218384
-527664500000.0,0.0,108.20149,2501754000000.0,0.0,47.901833
-87344600000.0,0.0,113.27932,-107353290000.0,0.0,13.54925
218033210000.0,0.0,103.85467,-13336633000000.0,0.0,47.952637
-338117070000.0,0.0,65.53675,-3364845500000.0,0.0,44.335358
1255111500000.0,0.0,83.26269,3646617800000.0,0.0,15.389136
-55148770000.0,0.0,108.68658,-9544104000000.0,0.0,18.84589
7016015400.0,0.0,89.979164,-1081994700000.0,0.0,13.175537
-1147414900000.0,0.0,76.72748,-1881574500000.0,0.0,39.21404
845753000000.0,0.0,107.32322,-21654355000000.0,0.0,25.506243
947114150000.0,0.0,115.92991,3419949500000.0,0.0,79.70135
-484930060000.0,0.0,97.124344,-368089600000.0,0.0,25.581074
562697340000.0,0.0,128.7202,3594552600000.0,0.0,49.914013
-336621960000.0,0.0,75.859215,-2197493100000.0,0.0,60.90637
-142429730000.0,0.0,97.4834,-120663286000.0,0.0,10.143442
1286932500000.0,0.0,97.158455,-856096200000.0,0.0,41.101295
504923700000.0,0.0,122.61657,-40054592000000.0,0.0,59.440926
598641930000.0,0.0,120.67173,-4207423300000.0,0.0,72.63724
613346840000.0,0.0,210.39287,-10412595000000.0,0.0,64.927
-208086040000.0,0.0,130.73438,-40002805000000.0,0.0,27.62115
773511000000.0,0.0,91.98245,-4897760600000.0,0.0,67.53478
1697725200000.0,0.0,136.65746,-5375030500000.0,0.0,54.49525
-244907330000.0,0.0,220.27441,-209426380000.0,0.0,149.83179
784555700000.0,0.0,158.2133,-531735580000.0,0.0,102.452446
284258470000.0,0.0,213.93013,-33552794000000.0,0.0,36.319527
759315500000.0,0.0,135.20305,-172488700000.0,0.0,43.75719
-551218100000.0,0.0,77.48671,148371700000.0,0.0,53.73352
-505329200000.0,0.0,71.30538,-158054960000.0,0.0,79.124245
-172169040000.0,0.0,104.81698,-2684186000000.0,0.0,35.82487
246881630000.0,0.0,92.426285,-7919226000000.0,0.0,17.894342
91457320000.0,0.0,102.38088,-110990780000.0,0.0,81.67633
-723571300000.0,0.0,97.43486,-0.0,0.0,17.319868
61226697000.0,0.0,99.537926,-57633285000000.0,0.0,58.862324
634103500000.0,0.0,93.30348,-39412210000000.0,0.0,30.868946
145728100000.0,0.0,96.1997,1010014600000.0,0.0,55.454967
-177896100000.0,0.0,99.73993,-4831733000000.0,0.0,66.5431
243628400000.0,0.0,102.051216,-19291364000000.0,0.0,57.311398
821510800000.0,0.0,99.72151,-12219540000000.0,0.0,92.86618
246934860000.0,0.0,124.06657,1798230600000.0,0.0,33.640697
539636300000.0,0.0,149.14987,2794874000000.0,0.0,38.05311
929980550000.0,0.0,94.57386,-1026520060000.0,0.0,45.58862
-125344506000.0,0.0,71.234085,-30162430000000.0,0.0,36.1351
534270940000.0,0.0,149.8087,-36918616000000.0,0.0,69.33663
-249005690000.0,0.0,128.651,-820445450000.0,0.0,33.81285
338330100000.0,0.0,91.736534,-1021873550000.0,0.0,28.009516
-189991880000.0,0.0,131.2503,-732102500000.0,0.0,55.818775
-170386440000.0,0.0,82.9526,-2946118700000.0,0.0,60.020397
-87644094000.0,0.0,85.46972,-2414642700000.0,0.0,50.731533
-74781420000.0,0.0,117.6715,-191836600000.0,0.0,63.284523
472087530000.0,0.0,73.19095,-15700838000000.0,0.0,80.782555
67477783000.0,0.0,121.20525,-11503757000000.0,0.0,34.703915
-68507160000.0,0.0,117.96602,13308365000000.0,0.0,56.568386
1190896000000.0,0.0,274.624,117390746000.0,0.0,44.797543
-156660630000.0,0.0,71.47809,-2771881300000.0,0.0,75.83814
-0.0,0.0,84.21883,-53862750000000.0,0.0,107.40546
602605750000.0,0.0,133.6126,-996267500000.0,0.0,57.397957
415749500000.0,0.0,224.95201,-427807930000.0,0.0,37.09206
432490700000.0,0.0,108.93461,2436332000000.0,0.0,86.7845
765800940000.0,0.0,135.92738,-5623422000000.0,0.0,12.007765
-308434040000.0,0.0,98.20089,-34549110000000.0,0.0,89.013504
745418700000.0,0.0,147.97159,-1733922900000.0,0.0,8.126092
333651500000.0,0.0,96.370895,-55053070000000.0,0.0,40.40872
-214103440000.0,0.0,66.30601,-53798886000000.0,0.0,53.505035
57295303000.0,0.0,96.77727,-0.0,0.0,19.942541
393770470000.0,0.0,99.68304,-13466153000000.0,0.0,42.32554
-456385720000.0,0.0,78.99331,-19980679000000.0,0.0,105.26485
-431342400000.0,0.0,64.149925,-13434507000000.0,0.0,54.090485
171885760000.0,0.0,86.57595,-20663518000000.0,0.0,59.57339
Episode: 52
41247027000.0,0.0,83.909515,-3318042600000.0,0.0,24.352953
856860070000.0,0.0,91.16279,-12636107000000.0,0.0,92.53234
507594740000.0,0.0,106.079796,-6433519700000.0,0.0,42.12566
121756205000.0,0.0,76.89727,-2861853300000.0,0.0,30.61211
1591203600000.0,0.0,132.07704,2816227000000.0,0.0,6.343531
-58790190000.0,0.0,102.79398,-7778659000000.0,0.0,35.851513
555417200000.0,0.0,124.58889,4732473000000.0,0.0,6.670335
-499658700000.0,0.0,80.22125,-2023147400000.0,0.0,77.61541
-98464700000.0,0.0,72.39805,-2807514000000.0,0.0,55.47825
-279115400000.0,0.0,92.74323,-4788844500000.0,0.0,33.418575
-1424045600000.0,0.0,111.139305,-18200471000000.0,0.0,47.97686
-940143940000.0,0.0,107.640884,-2678479400000.0,0.0,14.122085
-583537000000.0,0.0,67.288734,-1117012000000.0,0.0,9.77641
-492798500000.0,0.0,149.50749,7215625000000.0,0.0,12.123171
35848040000.0,0.0,121.33132,-13061714000000.0,0.0,22.839933
305015980000.0,0.0,99.44814,-485314530000.0,0.0,27.345448
-244269680000.0,0.0,89.62563,-4520123000000.0,0.0,87.748634
662993960000.0,0.0,104.632805,-7244386000000.0,0.0,57.262257
821065550000.0,0.0,110.76576,-2449292400000.0,0.0,35.3
-238840860000.0,0.0,101.18855,-84710865000000.0,0.0,55.40315
123138850000.0,0.0,110.43499,-5421041500000.0,0.0,26.27248
229438570000.0,0.0,66.823524,-12203312000000.0,0.0,23.855888
250991080000.0,0.0,100.398895,5527492400000.0,0.0,78.19247
610729700000.0,0.0,123.648254,-56036484000000.0,0.0,19.02096
-1316568800000.0,0.0,72.09164,-4658271600000.0,0.0,8.428195
2045231400000.0,0.0,100.52592,-32127643000000.0,0.0,47.41527
603209600000.0,0.0,122.72448,-12824726000000.0,0.0,6.7165847
318037300000.0,0.0,108.499954,-32959761000000.0,0.0,25.687134
246411050000.0,0.0,108.9822,2140947900000.0,0.0,64.85442
-1087295000000.0,0.0,87.84972,-3427806200000.0,0.0,54.0662
-42457620000.0,0.0,86.46004,-4544450000000.0,0.0,53.90878
-765944600000.0,0.0,108.591576,-3684068000000.0,0.0,7.22731
-255335170000.0,0.0,71.76751,2198674900000.0,0.0,39.539467
474815920000.0,0.0,124.46746,-7531890500000.0,0.0,23.714146
-17741853000.0,0.0,106.54333,-10337226000000.0,0.0,32.988277
437490480000.0,0.0,115.567764,-10770812000000.0,0.0,5.0111704
-51023600000.0,0.0,85.540596,-144798090000.0,0.0,49.113953
469569180000.0,0.0,110.99645,-0.0,0.0,59.227154
-1183251200000.0,0.0,86.359,-22558886000000.0,0.0,74.35955
58870223000.0,0.0,98.98793,-3683045900000.0,0.0,47.352184
-152283680000.0,0.0,66.53756,-12746419000000.0,0.0,39.212975
-52864040000.0,0.0,132.23453,-6174907000000.0,0.0,3.990546
727349100000.0,0.0,100.43277,-13385075000000.0,0.0,33.339497
-479885950000.0,0.0,80.18857,-25989415000000.0,0.0,8.48886
-64036622000.0,0.0,94.0685,-29436682000000.0,0.0,43.372276
-152854530000.0,0.0,123.34773,-30096220000000.0,0.0,68.09426
-416733200000.0,0.0,102.52014,-3410906800000.0,0.0,58.438183
-294309040000.0,0.0,94.34747,-16893123000000.0,0.0,56.23176
-1689834100000.0,0.0,97.00758,-4042628500000.0,0.0,32.05633
936587170000.0,0.0,100.07884,-5247176000000.0,0.0,56.155483
457845870000.0,0.0,107.68548,-1809850600000.0,0.0,87.57868
131020170000.0,0.0,84.9801,-28184957000000.0,0.0,47.354397
-337713100000.0,0.0,89.42151,-1819370600000.0,0.0,139.27556
-415734630000.0,0.0,82.82101,-11295977000000.0,0.0,36.691322
-160731560000.0,0.0,65.982056,-28352356000000.0,0.0,31.903807
-731056100000.0,0.0,73.76345,-2781269500000.0,0.0,37.67749
-218212750000.0,0.0,111.090164,2643825800000.0,0.0,34.25315
-846933700000.0,0.0,77.01605,-12177886000000.0,0.0,4.7705116
-668953300000.0,0.0,114.98455,-20443965000000.0,0.0,85.7481
191740720000.0,0.0,114.35667,-102155810000000.0,0.0,33.814724
1528870100000.0,0.0,139.7038,-3987112000000.0,0.0,61.02659
152020320000.0,0.0,95.04971,-2688722000000.0,0.0,1.5906187
-1062272300000.0,0.0,71.038635,-4999116500000.0,0.0,102.82958
2012892200000.0,0.0,128.39494,-4818712000000.0,0.0,33.361683
1240575200000.0,0.0,121.724464,-116315600000000.0,0.0,50.938507
-1813614000000.0,0.0,81.05674,-72217810000000.0,0.0,54.13687
-2219686800000.0,0.0,131.62874,-11601346000000.0,0.0,7.3061624
-283830100000.0,0.0,123.10532,-13636373000000.0,0.0,31.327147
148306500000.0,0.0,96.64001,-28683002000000.0,0.0,18.043095
-1472380500000.0,0.0,73.69895,2300286300000.0,0.0,34.614086
-912309600000.0,0.0,59.92992,-22693143000000.0,0.0,110.786865
1042361940000.0,0.0,118.92605,-0.0,0.0,59.51724
145551250000.0,0.0,97.73621,-2781640000000.0,0.0,5.7324953
-534661900000.0,0.0,78.27861,-5369605000000.0,0.0,82.83891
939207700000.0,0.0,104.38238,-24286677000000.0,0.0,67.36786
-210868220000.0,0.0,122.204544,-58157615000000.0,0.0,20.987583
427514950000.0,0.0,66.530685,-46866320000000.0,0.0,108.04803
-915366900000.0,0.0,98.09555,-34890760000000.0,0.0,83.98741
-2308758000000.0,0.0,103.612755,-21407420000000.0,0.0,81.683914
-99578920000.0,0.0,84.948235,-11657943000000.0,0.0,27.003036
-208153030000.0,0.0,72.90353,-5604739000000.0,0.0,43.90333
60143383000.0,0.0,95.317986,-20767314000000.0,0.0,44.617916
595509200000.0,0.0,94.86318,-0.0,0.0,59.08476
1364438400000.0,0.0,119.84063,-4283318400000.0,0.0,80.86411
3161822000000.0,0.0,114.28113,-21242000000000.0,0.0,77.26324
551701200000.0,0.0,128.05882,-17299795000000.0,0.0,26.644194
-1437889600000.0,0.0,70.33079,-3434796500000.0,0.0,29.147394
367172300000.0,0.0,103.131615,-2422812200000.0,0.0,29.026035
Episode: 53
-99905044000.0,0.0,68.452415,-4395270100000.0,0.0,63.19331
-262424610000.0,0.0,136.25407,-7703045300000.0,0.0,98.09912
12063484000.0,0.0,90.416985,-35283070000000.0,0.0,63.181496
-546390930000.0,0.0,110.6844,-13172952000000.0,0.0,29.878696
894907250000.0,0.0,117.63006,-2556616500000.0,0.0,63.10867
134128886000.0,0.0,96.14717,-37333590000000.0,0.0,69.99694
433319380000.0,0.0,121.582436,-72899980000000.0,0.0,107.36387
-939723000000.0,0.0,94.490486,-11310178000000.0,0.0,60.12394
625996600000.0,0.0,87.85214,-6244610000000.0,0.0,60.958435
-66152760000.0,0.0,99.43631,-4009982700000.0,0.0,30.30697
-188775700000.0,0.0,127.0948,-4353282000000.0,0.0,90.20465
-364163760000.0,0.0,79.12239,-9882490000000.0,0.0,30.514389
-223597180000.0,0.0,94.39431,-12470064000000.0,0.0,85.259636
983505900000.0,0.0,85.131424,-4830940000000.0,0.0,33.660355
-908059100000.0,0.0,93.95202,-2390446000000.0,0.0,94.16302
634307400000.0,0.0,128.25793,-3117802300000.0,0.0,93.23283
-270557300000.0,0.0,136.67906,-1040073900000.0,0.0,5.214082
-717585000000.0,0.0,78.360954,-18522919000000.0,0.0,17.704748
1548324300000.0,0.0,115.69954,2428031000000.0,0.0,39.889637
149157120000.0,0.0,113.1944,-6948921500000.0,0.0,37.699177
292149620000.0,0.0,138.43123,-2228210600000.0,0.0,45.80453
714773200000.0,0.0,117.50476,-8587598000000.0,0.0,38.778324
-46086720000.0,0.0,131.46251,-17976317000000.0,0.0,61.27292
-1236375000000.0,0.0,148.36661,-7610359600000.0,0.0,3.0352304
1381034800000.0,0.0,91.54905,-9555520000000.0,0.0,95.25742
643234900000.0,0.0,123.81329,-6047534700000.0,0.0,34.524338
411343060000.0,0.0,84.909485,-1429722000000.0,0.0,39.21056
-23209531000.0,0.0,108.33843,-1005774960000.0,0.0,89.06081
791991600000.0,0.0,83.03508,-3762086000000.0,0.0,149.986
-248860980000.0,0.0,110.75677,-912139160000.0,0.0,37.354866
595394500000.0,0.0,102.26007,-17956042000000.0,0.0,37.35115
458503980000.0,0.0,126.31872,-32895868000000.0,0.0,66.623924
22434573000000.0,0.0,57.177956,-2549865000000.0,0.0,35.06305
-485869130000.0,0.0,80.982864,-16707009000000.0,0.0,51.57707
-110034910000.0,0.0,106.68379,-20279707000000.0,0.0,37.789898
932482500000.0,0.0,129.85127,-0.0,0.0,27.394873
-531139850000.0,0.0,92.62278,-21301970000000.0,0.0,43.819294
1407919000000.0,0.0,111.83427,-16228166000000.0,0.0,40.43552
-180075940000.0,0.0,83.21442,-32883290000000.0,0.0,31.189398
-370615700000.0,0.0,73.08953,-1313375100000.0,0.0,32.32162
-287779060000.0,0.0,130.51335,-16627429000000.0,0.0,55.517742
-217106730000.0,0.0,73.562645,-6662159600000.0,0.0,110.9283
-106525140000.0,0.0,74.52747,-11806626000000.0,0.0,85.046684
141869370000.0,0.0,103.97549,-4068082200000.0,0.0,62.220314
-403125960000.0,0.0,88.10956,-14908462000000.0,0.0,16.099829
762587500000.0,0.0,118.597046,-28137007000.0,0.0,63.515896
841037300000.0,0.0,123.50183,2620529600000.0,0.0,65.26653
295799700000.0,0.0,80.25341,-23751477000000.0,0.0,34.95657
-456976240000.0,0.0,84.593285,-39893880000000.0,0.0,46.809597
-455549980000.0,0.0,83.56154,-3750495000000.0,0.0,33.8889
-678068200000.0,0.0,129.23277,-91151870000000.0,0.0,63.682507
96237110000.0,0.0,165.31793,-24158902000000.0,0.0,5.7282043
424788000000.0,0.0,104.05824,-16243972000000.0,0.0,111.677345
-110703895000.0,0.0,105.03452,-53919288000000.0,0.0,73.5227
296709260000.0,0.0,109.662,-2982513700000.0,0.0,61.509987
-244772730000.0,0.0,94.34055,-20453276000000.0,0.0,67.51167
204567020000.0,0.0,70.79635,-6828498000000.0,0.0,62.39723
429219350000.0,0.0,127.18557,-6431140500000.0,0.0,55.038216
64242740000.0,0.0,102.95703,-78629760000000.0,0.0,59.13097
93542154000.0,0.0,71.95447,-3535547700000.0,0.0,75.55097
229949830000.0,0.0,98.81431,-15884875000000.0,0.0,98.447136
-191521600000.0,0.0,93.151115,-29422252000000.0,0.0,23.003056
142011730000.0,0.0,104.70644,-5002088700000.0,0.0,26.166563
457949870000.0,0.0,91.672775,-4512570400000.0,0.0,34.93505
410299470000.0,0.0,105.86721,8841801000000.0,0.0,49.11256
85207920000.0,0.0,92.47532,-31308292000000.0,0.0,129.40971
62027895000.0,0.0,141.34416,-19215566000000.0,0.0,19.783373
545781600000.0,0.0,91.12666,-18324740000000.0,0.0,67.29333
127700640000.0,0.0,70.12249,-1285071200000.0,0.0,122.49273
474566700000.0,0.0,109.359184,-32360635000000.0,0.0,3.0349758
-414080860000.0,0.0,95.14181,-34473624000000.0,0.0,95.3136
644984340000.0,0.0,102.149895,-2008985600000.0,0.0,35.476753
-831404500000.0,0.0,99.80752,-7806336000000.0,0.0,53.065334
158394600000.0,0.0,90.9479,-4375104500000.0,0.0,72.880615
-5166289400.0,0.0,98.62084,-40716634000000.0,0.0,51.074406
-137593340000.0,0.0,66.05813,-23695863000000.0,0.0,8.012551
223664140000.0,0.0,96.987114,-0.0,0.0,105.82192
39790630000.0,0.0,93.99986,-343236000000.0,0.0,29.933735
254793780000.0,0.0,83.3612,-9465402000000.0,0.0,35.320522
-1543785000000.0,0.0,82.74011,-110326560000000.0,0.0,32.412426
896607800000.0,0.0,73.7631,-74366840000000.0,0.0,63.60047
-0.0,0.0,90.96609,-0.0,0.0,51.911465
-302577250000.0,0.0,113.976006,-5120468700000.0,0.0,52.904064
312432030000.0,0.0,93.1371,-1224891400000.0,0.0,62.864662
892182270000.0,0.0,112.26762,2589667400000.0,0.0,79.69816
239624780000.0,0.0,81.925224,-62209745000000.0,0.0,29.830673
901307240000.0,0.0,96.04702,-7610612300000.0,0.0,50.6849
414425680000.0,0.0,116.15932,5853459000000.0,0.0,9.297675
Episode: 54
409396800000.0,0.0,136.44681,-1444938300000.0,0.0,36.56422
201421670000.0,0.0,130.45157,-2298696400000.0,0.0,7.6852493
-677181260000.0,0.0,100.6277,-6036427600000.0,0.0,40.38755
-89703410000.0,0.0,97.31283,-10972898000000.0,0.0,12.78352
-455748940000.0,0.0,81.74322,-3712183700000.0,0.0,5.606682
-2204419500000.0,0.0,88.352745,-2546955700000.0,0.0,38.895325
22883368000000.0,0.0,73.104225,-56600925000000.0,0.0,97.643326
-1342663200000.0,0.0,87.31539,-4272338800000.0,0.0,15.451464
27032916000.0,0.0,85.37759,14086682000000.0,0.0,53.505627
-81325490000.0,0.0,113.60482,-17247510000000.0,0.0,46.708332
158608000000.0,0.0,93.35327,-4381182500000.0,0.0,92.53463
-21596682000.0,0.0,77.54449,-4308821600000.0,0.0,64.28938
-1219640700000.0,0.0,120.25343,-3198676000000.0,0.0,8.152332
616865100000.0,0.0,117.19995,-5281525300000.0,0.0,63.69264
-199660220000.0,0.0,96.13001,9039784000000.0,0.0,22.214546
26305747000.0,0.0,71.77359,-7553534700000.0,0.0,33.572887
-250325070000.0,0.0,101.132484,18273893000000.0,0.0,86.09471
-317713120000.0,0.0,91.95087,-4161926900000.0,0.0,49.83388
1580382600000.0,0.0,118.0386,-163131410000.0,0.0,38.806656
1000249950000.0,0.0,81.72619,-5784336300000.0,0.0,87.36023
563326500000.0,0.0,95.55019,-20385781000000.0,0.0,79.477585
-319630900000.0,0.0,131.58578,-3986629900000.0,0.0,41.24278
1759946100000.0,0.0,135.0959,17144274000000.0,0.0,43.864773
22845714000.0,0.0,98.76112,-2175772400000.0,0.0,55.156857
-128801595000.0,0.0,86.14614,-5385052000000.0,0.0,28.857758
880198700000.0,0.0,131.61606,8396793700000.0,0.0,67.682396
-290144550000.0,0.0,98.579834,1483584700000.0,0.0,92.738556
319969260000.0,0.0,86.959984,-3725797400000.0,0.0,89.11022
2146970200000.0,0.0,148.66025,-2249054000000.0,0.0,53.11314
-164005770000.0,0.0,78.207794,-70444500000000.0,0.0,73.41503
864037100000.0,0.0,115.38932,344792330000.0,0.0,14.15313
-1666282600000.0,0.0,96.03298,-1808540200000.0,0.0,37.40806
116323900000.0,0.0,118.50262,-4306980300000.0,0.0,59.494453
-780079460000.0,0.0,97.68584,-13850672000000.0,0.0,17.867819
-212594030000.0,0.0,107.258354,12640292000000.0,0.0,36.637566
1947192000000.0,0.0,170.401,-71102756000000.0,0.0,84.82739
-154016500000.0,0.0,96.84236,236210240000.0,0.0,107.09507
44071600000.0,0.0,110.65369,-4442347000000.0,0.0,79.08274
